DEPKIDBC,A1564UBC,A6599UCF,AGODCUBC,AGYDCUBC,PRSNSUBC,NUCCIUBC,CCSHIUBC,ATTYIUBC,CEPKIUBC,TENREPCF,LNDLDIUC,KID0T2BC,KID3T4BC,KID5T9BC,KID1524B,USATIUBC,ABSFID,ABSIID,CTUSUCIU,IOBTCUF,NOEMPIBC,PSRC4PU,PSRC8PU,IOBTPUF,PSRCSCU,PSRCSCU8,UHRSCCIU,USEFCCIU,ICCL4WIU,TYPFCIUA,TYPFCIUB,TYPFCIUC,TYPFCIUD,TYPFCIUE,TYPFCIUF,KD1014BC,IUTYPE,UHRICIU,IURENT,ITGCBCU6,INVESTCU,INVESCU8,OTHSRCU,OTHSRCU8,ISUPERCU,IOBTCU,INCTOTPU,INCTOPU8,IWSTPU,IWSTPU8,ITGCBPU,INVESTPU,INVESPU8,OTHSRPU,OTHSRPU8,IOBTPU,ISUPERPU,IWSSUCU,UHRSFCIU,HRSPSIU,INCTSCU,INCTSCU8,IWSUCU8,ITGCBCU8,FINSCOPU,ABSPID,SIHIUWT,WUS0101,WUS0102,WUS0103,WUS0104,WUS0105,WUS0106,WUS0107,WUS0108,WUS0109,WUS0110,WUS0111,WUS0112,WUS0113,WUS0114,WUS0115,WUS0116,WUS0117,WUS0118,WUS0119,WUS0120,WUS0121,WUS0122,WUS0123,WUS0124,WUS0125,WUS0126,WUS0127,WUS0128,WUS0129,WUS0130,WUS0131,WUS0132,WUS0133,WUS0134,WUS0135,WUS0136,WUS0137,WUS0138,WUS0139,WUS0140,WUS0141,WUS0142,WUS0143,WUS0144,WUS0145,WUS0146,WUS0147,WUS0148,WUS0149,WUS0150,WUS0151,WUS0152,WUS0153,WUS0154,WUS0155,WUS0156,WUS0157,WUS0158,WUS0159,WUS0160,LEVELIU,CWKCRAIU,WKLYCCBU,WKLYCCRU,COSTICIU,WKLYPSIU,COSTCCIU,COSTFCIU,ABSHID,ABSLID
0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,459.86,0.08,0.08,0,0,531,0,45571,45571,0,0,21460,4,4,0,0,0,24107,0,0,0,990.94,990.94,0,459.86,2,00,179.40551016,179.91931152,172.28271484,172.26757813,184.578125,183.43432617,177.69995117,181.7755127,177.46203613,180.65344238,177.35583496,178.63342285,183.10144043,197.15478516,172.64978027,183.11193848,190.63415527,180.67578125,189.92211914,174.54907227,182.13049316,173.28686523,177.24243164,179.70239258,180.40771484,183.40917969,191.66003418,175.97851563,186.00634766,189.01599121,174.24047852,177.42504883,178.7923584,184.64489746,182.53125,180.96240234,176.33666992,204.19287109,181.74523926,176.62121582,181.56176758,182.57141113,178.68029785,183.4979248,185.39086914,177.34643555,192.47436523,189.70397949,180.31860352,192.89257813,181.50244141,179.29162598,185.24279785,177.02758789,177.27246094,0,182.72070313,189.02563477,171.48852539,212.9876709,187.66369629,3,0,0,0,0,0,0,0,SIH13E8988940,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,78,78,0,0,0,0,55063,55063,77000,77000,0,-21937,-21937,0,0,0,0,1633,0,0,1711,1711,1633,0,2,00,179.40551016,179.91931152,172.28271484,172.26757813,184.578125,183.43432617,177.69995117,181.7755127,177.46203613,180.65344238,177.35583496,178.63342285,183.10144043,197.15478516,172.64978027,183.11193848,190.63415527,180.67578125,189.92211914,174.54907227,182.13049316,173.28686523,177.24243164,179.70239258,180.40771484,183.40917969,191.66003418,175.97851563,186.00634766,189.01599121,174.24047852,177.42504883,178.7923584,184.64489746,182.53125,180.96240234,176.33666992,204.19287109,181.74523926,176.62121582,181.56176758,182.57141113,178.68029785,183.4979248,185.39086914,177.34643555,192.47436523,189.70397949,180.31860352,192.89257813,181.50244141,179.29162598,185.24279785,177.02758789,177.27246094,0,182.72070313,189.02563477,171.48852539,212.9876709,187.66369629,3,0,0,0,0,0,0,0,SIH13E8988940,00
2,4,0,5,5,4,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,1,0,0,0,157.28,157.28,0,0,0,0,196630.86,196630.86,193783,193783,0,2847.86,2847.86,0,0,0,0,4457.64,0,0,4614.92,4768.36,4611.08,0,2,00,1379.3390203,1445.2441406,1396.6015625,1375.9667969,1410.6357422,1406.2851563,1410.9013672,1456.8271484,1429.4306641,1455.1152344,1341.2705078,1374.5136719,1412.5419922,1359.8642578,1390.9580078,1429.4560547,1429.0136719,1393.9091797,1408.5048828,1424.5869141,1403.3710938,1378.2197266,1414.6855469,1356.8154297,1367.0986328,1415.2402344,1432.5351563,1373.7089844,1393.1728516,1384.9013672,1424.6083984,1398.0810547,1430.7832031,1414.4736328,0,1416.6679688,1372.1669922,1364.9443359,1357.7958984,1436.8408203,1439.3935547,1405.7773438,1351.4628906,1375.7880859,1435.0419922,1412.0576172,1374.7666016,1364.0830078,1375.6210938,1360.5644531,1437.6679688,1426.9404297,1412.9326172,1370.4208984,1469.0292969,1390.0107422,1434.6230469,1410.578125,1445.2197266,1387.0820313,1429.3828125,3,0,0,0,0,0,0,0,SIH13E8988939,00
1,2,0,1,1,3,1,0,0,0,2,0,1,0,0,0,1,1,1,1,0,2,1,1,0,1,1,1,2,1,7,0,0,0,0,0,0,1,1,0,0,-326,-326,0,0,0,0,108491,108491,91027,91027,15464,-18000,-18000,20000,20000,0,0,2923,0,0,2597,2724.91,3050.91,0,2,00,950.04478076,980.91259766,996.39013672,944.18066406,971.49414063,918.83398438,950.67626953,1001.1899414,968.16308594,0,1002.1513672,980.74316406,945.43066406,950.84082031,958.65478516,962.07568359,985.64648438,954.796875,992.34912109,947.5078125,990.51367188,975.42724609,968.49658203,942.70166016,960.73095703,949.68603516,965.55712891,960.16357422,994.44091797,946.66894531,963.74609375,954.2109375,982.06640625,998.76269531,942.27148438,948.63574219,964.484375,973.89013672,937.17041016,1000.2612305,987.8515625,958.65283203,933.95166016,941.74951172,969.17822266,977.50878906,938.42626953,937.42382813,959.56445313,935.18945313,996.97607422,1015.8295898,974.42871094,960.01660156,1003.6508789,975.26464844,951.91650391,964.67041016,951.80859375,964.02197266,996.28076172,3,0,0,0,0,0,0,0,SIH13E8988938,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,620.12,383.56,383.56,0,0,0,0,48980,48980,0,0,28980,20000,20000,0,0,0,0,0,0,0,1003.68,1003.68,0,620.12,2,00,533.41909761,572.72216797,522.25732422,580.02929688,536.89892578,550.54394531,539.82470703,523.75439453,547.46191406,537.39208984,550.49316406,533.30712891,566.22949219,542.59033203,535.70166016,537.70117188,529.82421875,555.64892578,529.87304688,554.51611328,550.23925781,536.83544922,565.77441406,518.92919922,541.1953125,559.9140625,545.33642578,542.43945313,556.8046875,527.36914063,546.50244141,531.99707031,539.80224609,0,524.37158203,540.85302734,537.85791016,582.14404297,541.95263672,536.43212891,558.80273438,551.90136719,535.35791016,530.29052734,540.2578125,529.59082031,530.00097656,523.27929688,579.2890625,529.49414063,538.62304688,546.30664063,541.21826172,538.55029297,531.39013672,525.70654297,548.65673828,552.12597656,533.09716797,564.02685547,520.80029297,3,0,0,0,0,0,0,0,SIH13E8988937,00
0,2,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,160,0,42.22,42.22,91,91,0,0,52795.29,52795.29,47419,47419,0,2476.29,2476.29,2900,2900,0,0,1103,0,0,1236.22,1365.22,1232,0,1,00,610.55030854,628.31201172,604.25927734,605.55175781,616.12304688,610.89599609,616.69970703,628.06591797,612.79345703,612.57128906,606.22753906,626.69091797,621.51806641,623.40771484,613.56640625,651.86962891,634.54492188,623.71630859,654.77636719,628.12646484,617.26757813,607.34228516,617.51074219,626.98046875,604.91210938,648.90136719,642.36572266,612.9140625,637.31103516,0,620.06982422,605.06201172,611.52246094,618.58740234,621.43261719,624.71044922,611.55517578,605.03417969,629.9140625,619.36962891,623.24951172,610.77978516,624.65429688,640.984375,614.44384766,610.61523438,616.58203125,631.45166016,615.51074219,624.46533203,642.76416016,599.06005859,619.26855469,637.23583984,606.73876953,606.61816406,617.57421875,635.16015625,622.58935547,610.26855469,610.07177734,3,0,0,0,0,0,0,0,SIH13E8988936,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,1610.88,1610.88,0,0,0,959,229681.43,229681.43,130000,130000,0,69681.43,69681.43,0,0,30000,0,0,0,0,2569.88,2569.88,0,0,2,00,316.31443497,333.77661133,312.34277344,317.90795898,325.22827148,334.10961914,321.67163086,325.92675781,319.94750977,322.73583984,321.81323242,327.13842773,329.08447266,322.5703125,324.50048828,312.42871094,334.48217773,311.11352539,308.70922852,329.31420898,0,327.67797852,317.31616211,316.94946289,308.59301758,332.02685547,317.82861328,323.765625,322.93481445,315.24047852,332.63842773,326.28442383,318.94189453,320.57763672,317.35473633,314.25927734,328.83935547,322.44628906,309.25170898,337.97387695,315.30175781,321.00463867,330.45874023,321.32470703,320.71289063,326.28930664,330.02172852,307.65576172,340.71777344,314.58544922,328.18481445,321.14453125,304.25732422,319.58911133,321.82324219,327.68164063,308.78491211,321.85327148,318.828125,317.01049805,322.30761719,3,0,0,0,0,0,0,0,SIH13E8988935,00
0,2,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,360,0,22.83,22.83,0,0,0,0,59600,59600,54000,54000,2400,200,200,3000,3000,0,0,950,0,0,972.83,972.83,950,0,1,00,107.05030894,112.3336792,106.98480225,107.19580078,105.31738281,107.84289551,113.16680908,102.3737793,110.03265381,111.22595215,114.19671631,103.14343262,111.50958252,108.60681152,109.72143555,106.90429688,105.61102295,107.82592773,109.45343018,114.01550293,108.48687744,114.347229,106.81518555,105.58709717,106.49249268,105.54168701,108.02032471,107.98583984,109.20068359,114.14746094,106.76782227,107.7791748,110.04827881,106.48156738,107.29650879,107.58953857,106.75384521,108.56817627,111.38775635,110.40319824,108.22753906,116.91369629,116.54290771,114.64642334,106.17303467,106.25714111,108.51330566,113.41772461,106.83911133,107.90325928,109.70489502,0,106.27807617,108.44549561,105.1338501,114.40545654,118.74560547,105.27008057,97.765930176,109.73602295,110.36474609,3,0,0,0,0,0,0,0,SIH13E8988934,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,69.24,69.24,0,0,0,0,154086,154086,151086,151086,0,3000,3000,0,0,0,0,2670,0,0,2739.24,2825.24,2756,0,2,00,526.19986207,553.26220703,555.87695313,523.51806641,537.61035156,559.42236328,548.57470703,523.45214844,529.77880859,553.73339844,554.47998047,532.58496094,542.04589844,517.13720703,526.97558594,518.97070313,540.35302734,536.51025391,535.32275391,530.24121094,509.35693359,530.28564453,0,526.58789063,508.14013672,535.10009766,533.34667969,557.54589844,542.63085938,561.13525391,497.90673828,524.39160156,565.68359375,536.67578125,514.61669922,536.25244141,496.99072266,527.04101563,551.61376953,573.33300781,525.34130859,516.22558594,562.88183594,535.5703125,548.69335938,537.20703125,538.10302734,540.84570313,522.64697266,540.38378906,513.60351563,538.85253906,524.1015625,538.92773438,553.70507813,537.37841797,515.09570313,541.93994141,534.55908203,526.95849609,533.20166016,3,0,0,0,0,0,0,0,SIH13E8988933,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,3.84,3.84,0,0,0,0,150200,150200,150000,150000,0,200,200,0,0,0,0,2255,0,0,2258.84,2289.52,2285.68,0,2,00,530.5442326,558.11035156,534.92773438,541.15283203,547.64160156,545.79833984,542.40478516,522.06347656,550.84716797,546.64257813,516.28222656,564.08349609,518.16943359,530.27539063,535.81884766,544.44580078,539.65576172,508.32983398,553.57128906,519.26513672,542.41894531,570.97851563,509.0637207,550.93603516,549.58544922,575.30712891,545.03125,550.31445313,557.92529297,540.0390625,536.04638672,537.56054688,546.30664063,536.95361328,508.39282227,538.16015625,516.53857422,552.97021484,529.296875,535.04199219,547.13525391,546.14697266,544.24267578,546.18457031,512.84960938,548.28125,538.25195313,537.34912109,537.79638672,521.41259766,540.12890625,521.26708984,0,534.16796875,534.46972656,535.04589844,543.74707031,544.58203125,570.40332031,522.69384766,548.50048828,3,0,0,0,0,0,0,0,SIH13E8988932,00
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,2,0,0,0,873.37,873.37,0,0,0,0,72020,72020,22000,22000,0,50020,50020,0,0,0,0,550,0,0,1423.37,1423.37,550,0,2,00,917.24062611,919.63818359,936.78222656,938.58935547,943.78173828,954.52294922,916.37402344,926.38867188,920.60595703,903.90185547,960.89160156,939.52148438,958.69482422,934.34326172,900.84423828,947.5625,908.81103516,954.34423828,918.73730469,924.45214844,900.55419922,939.37304688,932.97998047,927.61621094,972.04882813,934.35058594,911.11083984,928.29833984,956.71191406,900.20605469,918.29833984,937.86328125,930.23339844,938.20361328,956.81396484,922.51318359,943.64013672,954.45898438,957.13037109,917.72509766,936.35888672,944.21289063,930.40429688,918.046875,920.73974609,944.55957031,930.23242188,924.87695313,924.03564453,962.86572266,921.44042969,951.41162109,945.01757813,921.86230469,921.83789063,961.43066406,934.29052734,920.47460938,934.35888672,0,896.37646484,3,0,0,0,0,0,0,0,SIH13E8988931,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,1,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,550.83,4.6,4.6,0,0,0,0,24081,24081,723,723,23118,240,240,0,0,0,0,13,0,0,568.43,568.43,13,550.83,1,00,75.074013885,75.917236328,80.106018066,78.374389648,79.258605957,74.439086914,79.815307617,75.836303711,74.758300781,76.082702637,75.979675293,76.513000488,76.070922852,75.651977539,74.800842285,73.775268555,78.041015625,74.558288574,75.804626465,76.75579834,77.633605957,77.879760742,76.552612305,74.545227051,74.547973633,78.136779785,75.675842285,80.357543945,75.655090332,75.984130859,77.284240723,0,74.195739746,75.3671875,77.703552246,79.405090332,78.081848145,75.264038086,74.104431152,78.66619873,70.51184082,73.430419922,76.557739258,75.364440918,77.908569336,76.392089844,75.893615723,73.016845703,75.517089844,74.874511719,74.381774902,77.685974121,74.098388672,79.26373291,79.493286133,79.02520752,74.469970703,73.217468262,74.791748047,76.408447266,78.089050293,3,0,0,0,0,0,0,0,SIH13E8988930,00
0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,0,0,9.59,9.59,15,15,0,0,16500,16500,16000,16000,0,500,500,0,0,0,0,260,0,0,284.59,284.59,260,0,2,00,114.7266967,118.06213379,116.04217529,116.42285156,110.17150879,116.00378418,117.11700439,120.70178223,114.44683838,116.18634033,118.45178223,115.17474365,111.54998779,117.32086182,120.67248535,122.53582764,111.95349121,113.51623535,119.20806885,116.22454834,114.96380615,122.30334473,114.06958008,112.30993652,118.83172607,114.51574707,113.23968506,111.60308838,117.71453857,120.67425537,116.75653076,114.01104736,113.96948242,117.16082764,115.22033691,119.07653809,111.44592285,116.61730957,117.23583984,116.30969238,120.48742676,117.42913818,115.33880615,115.097229,119.93560791,120.19439697,122.0668335,109.85913086,116.28741455,0,115.39886475,120.07647705,112.94091797,118.70544434,114.64599609,119.43518066,116.39727783,120.49932861,124.36871338,123.71118164,115.1842041,3,0,0,0,0,0,0,0,SIH13E8988929,00
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,4,4,0,4,4,0,2,2,9,0,0,0,0,0,0,4,0,0,0,835.45,835.45,0,0,0,0,45003.29,45003.29,0,0,0,45003.29,45003.29,0,0,0,0,0,0,0,835.45,835.45,0,0,2,00,123.2886933,126.44744873,124.355896,123.83673096,125.12768555,123.01086426,126.84973145,125.92254639,127.01000977,127.51025391,125.98840332,129.27453613,125.39282227,123.4074707,126.03735352,126.73474121,124.60644531,126.5604248,122.6463623,124.44091797,0,125.11132813,124.50616455,124.18780518,127.12402344,124.34204102,126.49914551,127.05615234,126.1050415,124.74450684,122.22076416,125.87133789,125.23059082,123.96453857,122.9574585,123.98535156,126.98388672,124.16247559,121.7623291,123.89349365,126.39117432,127.27038574,125.80529785,125.44561768,128.42053223,124.55065918,125.25360107,124.52880859,123.11920166,124.81188965,124.77355957,127.16210938,127.46893311,127.89746094,125.73126221,125.06378174,123.7878418,126.13269043,131.55236816,122.92712402,128.39086914,3,0,0,0,0,0,0,0,SIH13E8988928,00
0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,2,0,0,714.13,40.28,40.28,0,0,0,0,36594,36594,0,0,34494,2100,2100,0,0,0,0,0,0,0,754.41,754.41,0,714.13,2,00,100.98421327,103.77722168,103.26470947,108.00280762,104.51715088,99.948730469,99.572387695,0,111.52960205,101.22229004,99.951660156,99.913574219,103.58404541,104.01257324,101.83636475,104.29174805,98.626098633,101.83032227,99.783447266,107.00408936,101.52832031,102.54437256,98.30078125,104.64178467,98.452758789,100.76550293,98.372741699,102.69775391,98.803344727,101.14093018,110.3762207,104.19281006,103.62823486,103.73638916,107.09307861,100.24121094,102.44891357,101.0994873,100.16448975,100.53771973,101.04040527,102.17089844,101.54180908,101.94714355,99.869873047,104.8951416,101.53436279,101.92059326,107.39898682,99.385375977,100.45062256,99.128234863,106.95074463,98.804382324,110.14941406,105.19812012,108.87817383,104.79467773,100.22052002,104.37915039,103.35247803,3,0,0,0,0,0,0,0,SIH13E8988927,00
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,50,1,0,0,0,3,3,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,0,323.28,5.75,5.75,0,0,0,0,20850,20850,0,0,15850,5000,5000,0,0,0,0,0,0,0,329.03,329.03,0,323.28,2,00,95.547226389,96.026916504,96.638977051,96.230224609,97.262939453,98.502990723,101.46447754,98.614868164,96.414428711,98.101379395,96.059753418,95.004516602,95.672912598,96.337890625,97.883117676,95.521728516,98.223815918,97.76763916,96.200805664,94.847229004,96.469238281,96.621032715,100.41436768,97.909240723,98.044006348,96.418762207,95.773132324,94.59161377,96.850036621,96.64050293,94.674621582,96.559387207,94.231262207,96.048522949,95.95513916,99.066833496,94.602172852,94.207458496,95.430114746,97.396118164,97.712036133,97.206787109,0,95.353210449,95.593994141,95.898254395,97.428344727,97.660644531,95.172668457,99.913330078,97.350280762,96.04473877,100.85186768,105.05426025,96.430297852,97.957275391,98.615112305,98.895263672,100.7668457,97.186584473,104.45526123,3,0,0,0,0,0,0,0,SIH13E8988926,00
0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,2,0,0,0,197.24,197.24,0,0,0,0,159851.96,159851.96,134468,134468,0,25383.96,25383.96,0,0,0,0,1973,0,0,2170.24,2183.24,1986,0,2,00,1650.2617974,1655.8525391,1683.2578125,1663.4013672,1676.8574219,1651.3818359,1695.1064453,1745.2949219,1659.9423828,1644.640625,1681.7666016,1652.4814453,1626.6660156,1678.421875,1682.7275391,1690.1464844,1705.4423828,1690.7734375,1696.5732422,1654.4082031,1653.5390625,1693.2148438,1702.1894531,1657.2675781,1677.0400391,1723.6494141,1683.3789063,1665.7734375,1649.4882813,1663.3681641,1653.9746094,1664.5253906,1666.3037109,1682.2578125,1681.8457031,1694.9755859,1683.0185547,1649.8779297,1678.8046875,1685.9755859,1714.2431641,1677.5966797,1638.6083984,1716.3935547,1686.234375,1686.2304688,1661.1337891,1677.2666016,0,1653.875,1714.2724609,1694.0380859,1696.0644531,1669.0146484,1684.8720703,1618.6347656,1657.4101563,1767.5615234,1710.7226563,1667.6533203,1703.5673828,3,0,0,0,0,0,0,0,SIH13E8988925,00
0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,44418,44418,44418,44418,0,0,0,0,0,0,0,962,0,0,962,962,962,0,2,00,1650.2617974,1655.8525391,1683.2578125,1663.4013672,1676.8574219,1651.3818359,1695.1064453,1745.2949219,1659.9423828,1644.640625,1681.7666016,1652.4814453,1626.6660156,1678.421875,1682.7275391,1690.1464844,1705.4423828,1690.7734375,1696.5732422,1654.4082031,1653.5390625,1693.2148438,1702.1894531,1657.2675781,1677.0400391,1723.6494141,1683.3789063,1665.7734375,1649.4882813,1663.3681641,1653.9746094,1664.5253906,1666.3037109,1682.2578125,1681.8457031,1694.9755859,1683.0185547,1649.8779297,1678.8046875,1685.9755859,1714.2431641,1677.5966797,1638.6083984,1716.3935547,1686.234375,1686.2304688,1661.1337891,1677.2666016,0,1653.875,1714.2724609,1694.0380859,1696.0644531,1669.0146484,1684.8720703,1618.6347656,1657.4101563,1767.5615234,1710.7226563,1667.6533203,1703.5673828,3,0,0,0,0,0,0,0,SIH13E8988925,00
0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,50,1,0,0,0,1,1,0,3,3,0,2,2,9,0,0,0,0,0,0,4,0,25,205.42,0,0,0,0,0,0,1763,1763,1763,1763,0,0,0,0,0,0,0,0,0,0,205.42,205.42,0,205.42,2,00,1650.2617974,1655.8525391,1683.2578125,1663.4013672,1676.8574219,1651.3818359,1695.1064453,1745.2949219,1659.9423828,1644.640625,1681.7666016,1652.4814453,1626.6660156,1678.421875,1682.7275391,1690.1464844,1705.4423828,1690.7734375,1696.5732422,1654.4082031,1653.5390625,1693.2148438,1702.1894531,1657.2675781,1677.0400391,1723.6494141,1683.3789063,1665.7734375,1649.4882813,1663.3681641,1653.9746094,1664.5253906,1666.3037109,1682.2578125,1681.8457031,1694.9755859,1683.0185547,1649.8779297,1678.8046875,1685.9755859,1714.2431641,1677.5966797,1638.6083984,1716.3935547,1686.234375,1686.2304688,1661.1337891,1677.2666016,0,1653.875,1714.2724609,1694.0380859,1696.0644531,1669.0146484,1684.8720703,1618.6347656,1657.4101563,1767.5615234,1710.7226563,1667.6533203,1703.5673828,3,0,0,0,0,0,0,0,SIH13E8988925,00
0,1,0,0,0,1,0,0,0,0,3,7,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,350,0,0,0,0,0,0,0,11113,11113,11113,11113,0,0,0,0,0,0,0,1250,0,0,1250,1250,1250,0,1,00,97.240842728,105.67193604,97.700195313,93.583618164,97.644592285,107.53015137,97.922851563,105.86602783,84.576843262,100.55303955,93.639953613,108.41326904,97.883483887,103.39648438,105.81616211,95.4375,98.195861816,98.839355469,95.38470459,95.98638916,97.279541016,95.327331543,0,96.156494141,95.675292969,97.387512207,97.554504395,99.183105469,99.435424805,102.51739502,101.39929199,97.338256836,101.76123047,99.455505371,98.40814209,100.05511475,101.99291992,96.952636719,95.621276855,96.704956055,95.456481934,98.869445801,101.59051514,97.752197266,96.753845215,98.103515625,97.851501465,96.5390625,99.359436035,98.244689941,98.486450195,99.47253418,96.625183105,98.704101563,102.58764648,97.358764648,99.185974121,98.854064941,117.07171631,98.125,97.700500488,3,0,0,0,0,0,0,0,SIH13E8988924,00
2,1,0,1,1,3,1,1,0,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,3,3,4,2,1,7,0,0,0,0,0,0,3,4,165,311.84,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.84,361.84,0,311.84,1,00,514.33591437,532.18701172,519.21240234,537.29980469,528.05566406,524.62646484,503.71801758,468.14746094,455.57470703,537.41552734,526.3515625,487.39819336,513.35986328,542.28710938,536.18212891,502.62915039,515.47021484,553.61523438,516.09960938,528.48974609,518.6640625,496.02856445,530.87060547,483.63671875,540.02734375,526.79638672,529.60644531,497.06030273,548.16015625,514.93554688,538.72021484,521.78808594,576.11572266,503.90527344,517.71777344,536.5625,539.89013672,498.05834961,523.76220703,560.70605469,534.29150391,520.80908203,455.14501953,516.68896484,549.29296875,0,569.81542969,491.00561523,485.55712891,535.18115234,501.50439453,515.84912109,491.13842773,545.73925781,524.28564453,528.91162109,542.24072266,595.73681641,528.81689453,546.41650391,540.01806641,3,69.47,0,0,0,0,0,0,SIH13E8988923,00
0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,50,1,0,0,1,1,1,0,1,1,0,2,2,9,0,0,0,0,0,0,4,0,165,0,0.19,0.19,0,0,0,0,20010,20010,20000,20000,0,10,10,0,0,0,0,400,0,0,400.19,400.19,400,0,2,00,514.33591437,532.18701172,519.21240234,537.29980469,528.05566406,524.62646484,503.71801758,468.14746094,455.57470703,537.41552734,526.3515625,487.39819336,513.35986328,542.28710938,536.18212891,502.62915039,515.47021484,553.61523438,516.09960938,528.48974609,518.6640625,496.02856445,530.87060547,483.63671875,540.02734375,526.79638672,529.60644531,497.06030273,548.16015625,514.93554688,538.72021484,521.78808594,576.11572266,503.90527344,517.71777344,536.5625,539.89013672,498.05834961,523.76220703,560.70605469,534.29150391,520.80908203,455.14501953,516.68896484,549.29296875,0,569.81542969,491.00561523,485.55712891,535.18115234,501.50439453,515.84912109,491.13842773,545.73925781,524.28564453,528.91162109,542.24072266,595.73681641,528.81689453,546.41650391,540.01806641,3,0,0,0,0,0,0,0,SIH13E8988923,00
1,2,0,1,1,3,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,2,1,1,0,1,1,21,1,1,0,2,0,0,0,0,0,1,0,0,0,38.36,38.36,0,0,0,0,116362,116362,103445,103445,10917,2000,2000,0,0,0,0,2750,21,0,2788.36,2923.76,2885.4,0,2,00,110.08750501,116.94073486,115.57452393,121.26824951,114.31616211,115.9230957,109.34967041,109.60394287,110.35644531,111.34777832,110.00439453,105.47845459,111.72277832,106.44110107,116.66687012,121.1282959,112.92047119,106.33227539,103.59332275,120.69476318,106.91314697,106.83544922,117.15686035,109.23297119,0,115.96777344,111.35241699,117.86169434,111.84985352,107.91436768,110.08502197,115.96179199,111.04187012,114.96362305,108.03546143,114.03088379,110.84002686,109.57037354,108.76843262,119.92340088,116.84631348,108.03277588,108.91082764,111.61541748,109.39416504,115.49560547,108.30932617,107.90515137,110.09008789,111.44348145,122.95227051,117.74755859,114.08093262,116.37750244,114.29364014,113.97491455,100.92663574,107.24835205,109.50921631,104.21264648,105.06158447,3,0,105,60,0,0,240,240,SIH13E8988922,00
