ABSFID,ABSLID,CURINTL,LNSECLN,MPURL,YRRPMTL,AMTOLN,WKREPLN,AMTBRLN,IMPASTA,IMPFIAC,IMPNOST,IMPNSTA,IMPSTAT,SIHLNWT,WLN0101,WLN0102,WLN0103,WLN0104,WLN0105,WLN0106,WLN0107,WLN0108,WLN0109,WLN0110,WLN0111,WLN0112,WLN0113,WLN0114,WLN0115,WLN0116,WLN0117,WLN0118,WLN0119,WLN0120,WLN0121,WLN0122,WLN0123,WLN0124,WLN0125,WLN0126,WLN0127,WLN0128,WLN0129,WLN0130,WLN0131,WLN0132,WLN0133,WLN0134,WLN0135,WLN0136,WLN0137,WLN0138,WLN0139,WLN0140,WLN0141,WLN0142,WLN0143,WLN0144,WLN0145,WLN0146,WLN0147,WLN0148,WLN0149,WLN0150,WLN0151,WLN0152,WLN0153,WLN0154,WLN0155,WLN0156,WLN0157,WLN0158,WLN0159,WLN0160,LEVELLN,ABSHID,ABSIID,ABSPID
00,1,5.48,1,3,2004,50000,250,50000,0,0,1,0,0,122.20371812,120.4342041,120.12805176,131.14746094,118.56140137,121.45819092,126.12451172,124.50585938,129.90771484,133.32250977,120.54150391,122.42572021,122.65875244,128.66552734,119.74237061,125.6697998,117.75292969,121.54187012,124.02276611,129.21398926,121.87176514,128.33703613,120.90612793,122.42773438,120.96386719,124.97906494,124.63879395,122.91680908,119.29620361,121.08105469,0,120.5446167,133.83190918,126.29138184,137.73864746,126.78649902,125.10162354,121.27740479,125.51086426,122.56658936,120.24194336,119.18670654,123.2956543,118.18017578,127.57202148,122.51611328,124.85247803,121.21209717,122.82910156,117.08270264,123.12841797,122.902771,133.125,121.74975586,128.71032715,120.63677979,131.44213867,126.23596191,117.95959473,132.6887207,127.24475098,6,SIH13E8991735,0,00
00,1,5.27,1,1,2007,233000,483,275000,0,0,0,0,0,610.28861529,626.23779297,626.77050781,610.45166016,624.77392578,603.24755859,609.20458984,606.53564453,614.88134766,601.39306641,609.33056641,615.28564453,634.51611328,609.07373047,610.90087891,613.19873047,617.31689453,653.41113281,617.89501953,621.43505859,628.60058594,626.73486328,603.95703125,612.98291016,644.08544922,622.69824219,616.73388672,632.55712891,606.13037109,612.80810547,628.22119141,631.83007813,634.02392578,620.04101563,635.08886719,623.265625,621.14794922,617.97851563,630.21923828,626.09277344,616.61181641,609.53613281,634.55859375,632.62011719,609.32128906,635.39355469,625.29345703,614.33398438,616.58740234,613.50585938,620.53027344,608.65869141,620.68798828,627.98095703,0,639.85498047,610.42529297,632.54785156,609.04199219,648.22216797,608.92480469,6,SIH13E8991733,0,00
00,1,5.74,1,1,2009,617215,990,685580,0,1,1,0,0,926.85384429,943.77246094,948.96289063,929.93115234,991.62109375,938.31054688,930.09521484,966.43066406,903.91210938,917.73974609,930.78222656,941.94775391,971.65820313,960.20166016,910.49609375,875.203125,0,959.69335938,946.66796875,1015.6015625,911.08691406,934.42382813,952.93408203,981.33300781,926.72949219,920.3125,998.23291016,892.90429688,935.390625,914.91210938,971.73583984,925.32226563,936.35058594,963.58300781,929.58496094,910.47900391,1020.9975586,878.01123047,927.18017578,901.90380859,941.13867188,1014.0693359,907.04394531,919.86962891,967.87207031,942.54296875,892.89257813,927.99707031,936.74755859,937.91943359,966.23339844,1006.0986328,923.17773438,1015.1782227,1014.4926758,932.18994141,952.18847656,936.14550781,936.44140625,919.47558594,970.20263672,6,SIH13E8991729,0,00
00,1,0,3,5,0,10000,0,14000,0,0,0,0,0,249.8570188,257.71533203,257.12280273,250.14160156,242.75024414,264.7199707,252.41650391,246.60656738,248.54211426,253.82409668,262.67895508,245.71569824,0,251.03735352,247.92578125,258.29541016,268.23486328,279.48730469,274.78686523,257.78100586,242.02148438,251.17810059,256.39746094,243.63354492,254.06933594,255.57189941,243.71789551,259.15576172,244.45544434,272.2434082,247.64587402,253.36950684,243.26318359,272.68847656,250.37036133,258.43041992,258.58422852,246.62902832,244.99182129,249.05871582,254.98022461,250.39343262,251.72399902,248.43933105,255.00268555,264.06835938,247.4342041,252.21911621,259.03857422,268.11401367,267.53564453,245.16223145,249.53515625,257.76733398,271.41870117,278.81176758,265.89624023,249.58837891,251.24328613,250.14233398,267.74438477,6,SIH13E8991715,0,00
00,1,5.08,1,1,2001,144000,345,240000,0,0,0,0,0,197.15633925,197.92138672,211.44262695,203.6472168,201.83935547,205.86206055,199.46508789,204.98144531,200.74963379,198.41174316,192.71276855,207.8092041,199.89465332,198.15710449,192.49560547,194.17431641,203.04626465,210.39526367,208.80236816,194.50378418,196.50231934,197.56970215,193.57067871,0,211.1940918,186.79907227,201.72631836,202.95910645,202.91259766,195.9753418,198.92675781,184.40124512,204.46044922,190.29968262,208.92712402,195.26379395,192.55187988,201.2845459,189.96008301,206.53515625,206.34509277,204.4407959,194.51428223,199.40698242,189.37402344,196.11816406,208.33105469,195.09887695,200.1126709,199.328125,188.6262207,208.39733887,207.54394531,210.2121582,205.50048828,199.88098145,199.39172363,199.30004883,214.10583496,199.04162598,206.65893555,6,SIH13E8991713,0,00
00,1,5.54,1,1,2004,447601,822,550000,0,0,0,0,0,1129.6597504,1188.5800781,1212.9335938,1144.6083984,1152.140625,1229.4804688,1131.1640625,1201.3886719,1162.2646484,1213.5605469,1133.3203125,1178.4804688,1108.3740234,1169.7333984,1165.4277344,1133.2275391,1111.0029297,1141.6376953,1125.9794922,1121.0859375,1184.7275391,1106.1376953,1103.7392578,1178.0683594,1113.6357422,1110.6923828,1177.1669922,1115.1035156,1156.6630859,1197.7148438,1138.8417969,1108.1972656,1176.3603516,1168.2363281,0,1139.4052734,1131.9882813,1139.6708984,1134.7861328,1173.1181641,1140.1787109,1165.9433594,1125.6025391,1161.1142578,1118.7929688,1122.9824219,1157.4238281,1213.4824219,1102.5029297,1169.4941406,1107.0615234,1163.3632813,1192.6220703,1155.3398438,1139.5712891,1120.2509766,1105.1757813,1131.7382813,1090.6289063,1158.9013672,1161.1308594,6,SIH13E8991712,0,00
00,2,0,2,5,0,13700,0,31000,0,0,0,0,0,1129.6597504,1188.5800781,1212.9335938,1144.6083984,1152.140625,1229.4804688,1131.1640625,1201.3886719,1162.2646484,1213.5605469,1133.3203125,1178.4804688,1108.3740234,1169.7333984,1165.4277344,1133.2275391,1111.0029297,1141.6376953,1125.9794922,1121.0859375,1184.7275391,1106.1376953,1103.7392578,1178.0683594,1113.6357422,1110.6923828,1177.1669922,1115.1035156,1156.6630859,1197.7148438,1138.8417969,1108.1972656,1176.3603516,1168.2363281,0,1139.4052734,1131.9882813,1139.6708984,1134.7861328,1173.1181641,1140.1787109,1165.9433594,1125.6025391,1161.1142578,1118.7929688,1122.9824219,1157.4238281,1213.4824219,1102.5029297,1169.4941406,1107.0615234,1163.3632813,1192.6220703,1155.3398438,1139.5712891,1120.2509766,1105.1757813,1131.7382813,1090.6289063,1158.9013672,1161.1308594,6,SIH13E8991712,0,00
00,3,0,2,5,0,7046,0,16000,0,0,0,0,0,1129.6597504,1188.5800781,1212.9335938,1144.6083984,1152.140625,1229.4804688,1131.1640625,1201.3886719,1162.2646484,1213.5605469,1133.3203125,1178.4804688,1108.3740234,1169.7333984,1165.4277344,1133.2275391,1111.0029297,1141.6376953,1125.9794922,1121.0859375,1184.7275391,1106.1376953,1103.7392578,1178.0683594,1113.6357422,1110.6923828,1177.1669922,1115.1035156,1156.6630859,1197.7148438,1138.8417969,1108.1972656,1176.3603516,1168.2363281,0,1139.4052734,1131.9882813,1139.6708984,1134.7861328,1173.1181641,1140.1787109,1165.9433594,1125.6025391,1161.1142578,1118.7929688,1122.9824219,1157.4238281,1213.4824219,1102.5029297,1169.4941406,1107.0615234,1163.3632813,1192.6220703,1155.3398438,1139.5712891,1120.2509766,1105.1757813,1131.7382813,1090.6289063,1158.9013672,1161.1308594,6,SIH13E8991712,0,00
00,4,0,2,5,0,12000,0,15000,0,0,0,0,0,1129.6597504,1188.5800781,1212.9335938,1144.6083984,1152.140625,1229.4804688,1131.1640625,1201.3886719,1162.2646484,1213.5605469,1133.3203125,1178.4804688,1108.3740234,1169.7333984,1165.4277344,1133.2275391,1111.0029297,1141.6376953,1125.9794922,1121.0859375,1184.7275391,1106.1376953,1103.7392578,1178.0683594,1113.6357422,1110.6923828,1177.1669922,1115.1035156,1156.6630859,1197.7148438,1138.8417969,1108.1972656,1176.3603516,1168.2363281,0,1139.4052734,1131.9882813,1139.6708984,1134.7861328,1173.1181641,1140.1787109,1165.9433594,1125.6025391,1161.1142578,1118.7929688,1122.9824219,1157.4238281,1213.4824219,1102.5029297,1169.4941406,1107.0615234,1163.3632813,1192.6220703,1155.3398438,1139.5712891,1120.2509766,1105.1757813,1131.7382813,1090.6289063,1158.9013672,1161.1308594,6,SIH13E8991712,0,00
00,1,5.19,1,1,2012,276000,368,280000,0,0,1,0,0,266.40402458,269.42456055,268.33349609,272.93432617,284.35546875,276.45019531,265.41967773,266.38305664,266.8359375,279.52246094,267.6484375,273.19604492,274.32714844,276.87939453,269.39575195,268.37573242,271.81396484,267.33886719,269.70727539,270.94921875,266.44433594,273.41088867,279.09106445,268.37695313,264.42944336,266.86767578,267.96362305,279.28027344,272.72753906,275.14013672,271.54956055,268.50927734,0,270.6171875,266.4140625,272.54638672,281.00952148,273.53979492,266.27978516,275.65942383,266.16870117,267.74487305,271.52709961,264.38842773,281.13623047,266.96142578,268.2890625,277.50439453,266.96923828,262.36254883,274.73291016,264.57910156,274.56787109,260.8918457,267.06005859,258.47924805,296.1887207,264.01928711,261.93334961,279.64916992,269.87524414,6,SIH13E8991711,0,00
00,1,0,2,2,0,40000,0,46908,0,0,0,0,0,174.28010378,173.17871094,173.65820313,177.08068848,175.27807617,173.02978516,175.52905273,167.24707031,176.43994141,177.97143555,178.00683594,176.11230469,189.4864502,176.14904785,172.63879395,181.74731445,178.27954102,175.70068359,173.81787109,180.36486816,173.00378418,188.94396973,181.79016113,175.33227539,175.94787598,185.90393066,174.40100098,170.23669434,173.5748291,182.11291504,176.31152344,186.61950684,178.2767334,178.68286133,0,174.85961914,165.72741699,174.84094238,170.14697266,181.9362793,187.18444824,180.69226074,170.24304199,173.625,177.37915039,178.66589355,170.74206543,171.30432129,184.32458496,176.20812988,190.20861816,173.87573242,176.42468262,177.07836914,170.84545898,171.73339844,178.4588623,176.50952148,176.84106445,181.5065918,174.42883301,6,SIH13E8991709,0,00
00,2,5.3,1,1,2011,567764,917,590189,0,0,0,0,0,174.28010378,173.17871094,173.65820313,177.08068848,175.27807617,173.02978516,175.52905273,167.24707031,176.43994141,177.97143555,178.00683594,176.11230469,189.4864502,176.14904785,172.63879395,181.74731445,178.27954102,175.70068359,173.81787109,180.36486816,173.00378418,188.94396973,181.79016113,175.33227539,175.94787598,185.90393066,174.40100098,170.23669434,173.5748291,182.11291504,176.31152344,186.61950684,178.2767334,178.68286133,0,174.85961914,165.72741699,174.84094238,170.14697266,181.9362793,187.18444824,180.69226074,170.24304199,173.625,177.37915039,178.66589355,170.74206543,171.30432129,184.32458496,176.20812988,190.20861816,173.87573242,176.42468262,177.07836914,170.84545898,171.73339844,178.4588623,176.50952148,176.84106445,181.5065918,174.42883301,6,SIH13E8991709,0,00
00,1,5.04,2,1,2005,221999,218,260000,0,0,0,0,0,725.0182269,765.41503906,709.84033203,720.93505859,726.88183594,693.37451172,755.58837891,708.5859375,740.4921875,745.90576172,708.52832031,724.87402344,719.5078125,719.45019531,713.24755859,724.68945313,763.04589844,727.50292969,774.06884766,737.46582031,736.08251953,739.37695313,752.75976563,788.30957031,756.48095703,770.86181641,742.97509766,755.17431641,768.58300781,723.22070313,750.91455078,738.87988281,739.42578125,741.49365234,736.48779297,730.41210938,705.32421875,741.28808594,710.75585938,716.81542969,749.38134766,692.54248047,787.79931641,740.46044922,717.04931641,701.60009766,0,703.74853516,742.859375,735.29492188,802.23925781,733.75976563,721.00927734,745.50927734,744.02490234,727.68310547,736.26171875,764.67626953,757.74658203,761.26464844,717.02246094,6,SIH13E8991708,0,00
00,1,0,3,5,0,3500,0,4000,0,0,0,0,0,274.6141423,278.39257813,273.80444336,282.61816406,287.42797852,0,277.78857422,296.80737305,275.87207031,278.43432617,270.10644531,282.60229492,271.19140625,303.44189453,264.58300781,270.44140625,271.17333984,288.69433594,277.35571289,274.46508789,287.99365234,273.37109375,274.30444336,269.40258789,275.65356445,287.72119141,290.74462891,286.51464844,273.92382813,276.22998047,276.34375,268.89501953,279.79516602,291.76000977,277.06591797,279.39013672,287.40014648,271.33203125,272.61669922,276.80078125,278.36303711,270.42773438,264.34008789,276.60400391,275.84399414,281.23901367,271.6394043,273.87182617,284.26538086,297.63134766,301.51733398,272.65161133,287.1550293,274.26293945,302.49243164,309.39453125,279.12768555,284.36083984,288.14135742,266.30834961,297.55566406,6,SIH13E8991707,0,00
00,1,5.5,1,1,2002,100000,420,200000,0,0,0,0,0,77.409917809,78.633056641,80.650146484,73.950866699,77.208557129,81.006225586,75.967773438,76.750061035,74.573242188,81.864868164,74.069702148,76.914489746,72.10925293,78.962768555,84.665893555,83.270202637,75.66003418,75.365112305,83.546386719,86.658081055,82.639465332,75.712036133,76.144348145,75.9140625,83.894897461,77.042724609,77.815307617,84.950744629,78.311096191,73.718139648,75.505737305,81.458374023,75.813232422,81.715698242,74.557617188,86.296508789,78.656555176,79.309936523,80.482666016,77.764709473,80.75769043,80.487182617,77.32220459,75.805725098,0,84.446716309,75.952636719,79.168029785,83.939819336,77.086364746,79.714172363,80.15435791,75.047119141,80.028869629,78.756713867,77.663330078,77.440307617,81.470458984,77.033630371,75.989440918,76.819213867,6,SIH13E8991706,0,00
00,1,6.12,1,7,0,2489,19,25000,0,0,0,0,0,130.11790965,131.2791748,131.8671875,133.0255127,134.80603027,134.54541016,131.75158691,129.84643555,131.99645996,133.14294434,133.19702148,129.60620117,136.42895508,131.92773438,131.45251465,127.96405029,131.94189453,132.22412109,130.56274414,132.78759766,130.03271484,131.12475586,131.82495117,132.97937012,124.8001709,130.63598633,129.81896973,130.76989746,130.80432129,135.6940918,0,130.0769043,129.98828125,129.06115723,135.77026367,129.46411133,138.36230469,130.72460938,132.46020508,133.65100098,132.16394043,133.61315918,131.8371582,130.82910156,129.41186523,131.39404297,131.8894043,130.65905762,136.29968262,130.07409668,133.80236816,136.23474121,129.56396484,134.98901367,138.50866699,131.25805664,138.49804688,135.67285156,133.65222168,132.72937012,132.1529541,6,SIH13E8991704,0,00
00,1,5.8,1,1,2005,150000,345,250000,0,0,0,0,0,824.43006423,837.84277344,830.96582031,826.06982422,843.52636719,844.48876953,827.46972656,882.36914063,875.21044922,823.77441406,862.07910156,835.17871094,862.88574219,845.08496094,849.58154297,893.67578125,827.91308594,861.70800781,811.13623047,798.12841797,819.10791016,830.78125,826.51171875,846.14697266,0,845.35253906,807.72021484,883.94970703,820.27587891,795.36523438,845.90429688,841.41357422,791.95654297,851.92089844,836.29882813,825.28417969,847.28808594,805.52490234,821.57080078,818.86865234,815.77636719,845.18359375,829.98925781,841.61474609,818.75048828,911.15625,834.35009766,819.86572266,857.29101563,829.29345703,845.81689453,839.73144531,834.57177734,810.73095703,857.92919922,893.47705078,840.1484375,822.52001953,796.89941406,849.96386719,862.54003906,6,SIH13E8991701,0,00
00,1,5.46,1,1,2009,102000,631,750000,0,0,0,0,1,503.82632289,508.02758789,470.0246582,534.61230469,519.08447266,494.94848633,504.77783203,477.37231445,490.19482422,500.56054688,524.18310547,519.36328125,514.6015625,523.28662109,517.56884766,519.69482422,501.03955078,565.63427734,509.04760742,536.20166016,528.47900391,522.38183594,518.98388672,512.83154297,507.10400391,520.10791016,516.41894531,0,550.67041016,483.91601563,532.55664063,494.25952148,509.2019043,498.25170898,513.05810547,515.44580078,528.16259766,509.72753906,477.50024414,520.75146484,506.23974609,499.015625,513.58154297,514.75585938,502.2956543,482.26806641,497.42236328,533.45556641,498.57421875,490.96484375,512.15185547,516.81347656,519.45507813,521.75976563,528.97998047,513.60644531,499.26782227,520.29931641,522.94287109,538.18798828,517.95947266,6,SIH13E8991700,0,00
00,1,6.05,1,1,1998,11000,299,119790,0,0,0,0,0,156.97415403,155.17382813,153.98852539,148.26623535,152.55859375,162.27026367,163.44152832,163.15686035,163.59216309,165.74389648,156.30041504,153.41894531,154.53393555,157.99133301,156.39916992,167.90258789,155.86694336,0,154.29016113,153.21252441,166.61413574,159.16931152,164.70483398,158.80932617,155.35083008,153.12145996,155.50109863,183.98901367,158.2545166,156.53173828,156.43005371,159.07434082,156.59545898,155.00476074,170.35864258,161.72363281,155.83398438,157.76708984,153.46398926,153.10717773,157.31103516,163.07897949,154.75488281,156.33007813,156.95568848,158.07336426,176.47595215,155.48828125,159.15844727,157.52380371,155.38769531,183.03649902,168.1517334,160.4786377,157.94519043,162.72265625,162.26611328,156.2388916,159.85961914,156.76818848,168.77490234,6,SIH13E8991698,0,00
00,1,5.25,1,1,2007,235000,243,300000,0,0,0,0,0,162.65044436,157.77770996,156.28161621,177.58032227,162.11303711,159.8638916,162.17028809,154.64794922,159.91101074,163.5057373,162.83764648,157.328125,149.98986816,163.18444824,168.31420898,154.93212891,167.44311523,162.24707031,173.32958984,154.70227051,172.1361084,154.89331055,159.20581055,151.89868164,154.66467285,192.8918457,158.98596191,175.24060059,159.45446777,163.15905762,164.85498047,176.82775879,169.80712891,172.88134766,170.57397461,162.3984375,208.86950684,176.42089844,170.59594727,155.92443848,168.37695313,156.7755127,168.02575684,151.75512695,175.53479004,187.88476563,166.13684082,162.82421875,154.71411133,145.63439941,173.58044434,166.01757813,174.12023926,181.45812988,0,165.27612305,155.03417969,164.63879395,176.87817383,164.97729492,170.02294922,6,SIH13E8991697,0,00
00,1,0,2,2,0,175000,0,175000,0,0,0,0,0,1018.5431164,1061.3476563,1034.4599609,1060.3496094,1033.0771484,945.45703125,996.27441406,1032.6650391,1084.8242188,1067.5634766,1013.3300781,1029.3730469,1035.1533203,984.93115234,1024.6083984,1074.1630859,1034.9443359,1099.8857422,1040.1767578,1003.175293,1017.1884766,995.15625,1027.09375,987.17382813,1051.2753906,1056.8876953,1007.4838867,1036.2070313,1042.8798828,1046.1367188,1012.3720703,1063.4082031,1042.7011719,1017.1083984,982.05810547,1052.4824219,961.04248047,1026.5566406,1025.5097656,1064.4921875,1040.8017578,1072.1757813,1039.0058594,1044.5634766,1084.1015625,1056.4394531,1011.9116211,1078.1328125,1057.5429688,1002.2744141,1057.0791016,1035.9384766,1049.9335938,1040.5654297,1018.1650391,978.06640625,0,1027.09375,1081.5712891,1033.9863281,1117.0078125,6,SIH13E8991696,0,00
00,1,5.5,1,2,1983,82000,200,155000,0,0,0,0,0,242.11373901,215.10778809,229.0168457,256.73632813,244.14355469,260.44189453,243.32019043,239.92285156,241.52087402,268.51391602,250.68347168,249.59973145,242.91589355,260.79370117,222.70678711,250.12805176,224.24780273,252.2635498,241.38818359,249.24462891,239.9362793,229.77258301,238.95275879,240.9543457,242.79248047,243.44958496,253.31860352,234.80725098,239.34777832,243.81762695,235.42529297,249.92138672,239.04968262,245.80822754,246.71276855,244.91235352,253.44458008,251.71289063,263.04150391,237.68969727,274.15161133,240.77380371,250.38354492,247.54077148,260.23168945,237.97766113,0,245.53271484,251.1081543,257.02807617,231.62915039,258.08032227,228.58557129,242.7746582,259.17163086,248.5135498,228.55432129,259.15332031,250.11413574,264.23388672,254.15319824,6,SIH13E8991695,0,00
00,2,0,3,5,0,15000,0,16000,0,0,0,0,0,242.11373901,215.10778809,229.0168457,256.73632813,244.14355469,260.44189453,243.32019043,239.92285156,241.52087402,268.51391602,250.68347168,249.59973145,242.91589355,260.79370117,222.70678711,250.12805176,224.24780273,252.2635498,241.38818359,249.24462891,239.9362793,229.77258301,238.95275879,240.9543457,242.79248047,243.44958496,253.31860352,234.80725098,239.34777832,243.81762695,235.42529297,249.92138672,239.04968262,245.80822754,246.71276855,244.91235352,253.44458008,251.71289063,263.04150391,237.68969727,274.15161133,240.77380371,250.38354492,247.54077148,260.23168945,237.97766113,0,245.53271484,251.1081543,257.02807617,231.62915039,258.08032227,228.58557129,242.7746582,259.17163086,248.5135498,228.55432129,259.15332031,250.11413574,264.23388672,254.15319824,6,SIH13E8991695,0,00
00,3,0,3,5,0,21000,0,22000,0,0,0,0,0,242.11373901,215.10778809,229.0168457,256.73632813,244.14355469,260.44189453,243.32019043,239.92285156,241.52087402,268.51391602,250.68347168,249.59973145,242.91589355,260.79370117,222.70678711,250.12805176,224.24780273,252.2635498,241.38818359,249.24462891,239.9362793,229.77258301,238.95275879,240.9543457,242.79248047,243.44958496,253.31860352,234.80725098,239.34777832,243.81762695,235.42529297,249.92138672,239.04968262,245.80822754,246.71276855,244.91235352,253.44458008,251.71289063,263.04150391,237.68969727,274.15161133,240.77380371,250.38354492,247.54077148,260.23168945,237.97766113,0,245.53271484,251.1081543,257.02807617,231.62915039,258.08032227,228.58557129,242.7746582,259.17163086,248.5135498,228.55432129,259.15332031,250.11413574,264.23388672,254.15319824,6,SIH13E8991695,0,00
00,1,0,2,5,0,37000,0,45000,0,1,0,0,0,274.37719934,279.3762207,277.01831055,277.22631836,273.51757813,276.71704102,281.82128906,279.49389648,278.91894531,279.87133789,270.03198242,275.30151367,269.44018555,293.64135742,278.09790039,280.00463867,279.69848633,270.32397461,273.99536133,274.17382813,274.84521484,286.33178711,291.76000977,301.30029297,281.1472168,273.09545898,278.37670898,305.22509766,274.67016602,279.51074219,277.27050781,283.43212891,283.02856445,272.94628906,281.953125,283.4987793,279.92089844,276.84887695,269.00854492,273.29248047,271.38623047,280.86474609,277.09521484,286.20874023,283.88427734,275.39453125,282.1171875,272.93359375,0,279.60961914,282.81933594,296.30639648,274.67333984,278.17285156,275.66870117,285.71875,283.45947266,271.76123047,273.10253906,272.29541016,294.13232422,6,SIH13E8991693,0,00
00,1,0,2,5,0,5000,0,25000,0,0,0,0,0,163.53279737,165.69677734,165.53613281,165.71704102,162.95837402,169.79907227,163.81628418,0,166.66101074,173.94238281,161.29589844,168.0925293,167.24743652,167.55822754,166.5814209,164.15979004,164.94348145,171.60913086,165.35131836,164.78063965,160.40344238,163.50756836,167.07226563,163.6809082,164.85070801,166.1920166,164.30297852,165.60632324,164.97741699,164.35974121,158.23327637,167.12231445,164.53393555,164.48217773,164.08862305,163.33093262,167.9777832,168.59509277,178.60144043,165.97033691,168.11437988,163.42883301,171.57055664,164.12463379,166.35412598,163.08422852,170.79650879,163.00219727,171.03796387,166.40380859,170.3170166,169.05822754,164.72155762,168.44421387,171.72033691,163.56066895,169.5447998,161.33105469,162.46813965,169.38024902,172.1920166,6,SIH13E8991692,0,00
00,1,0,2,5,0,3000,0,10000,0,1,0,0,0,536.7940951,528.25390625,547.15478516,568.48681641,579.85449219,537.76416016,557.63671875,519.49658203,531.53955078,546.98535156,0,571.33154297,547.78857422,556.68212891,550.30810547,573.52050781,541.76513672,582.12939453,519.31494141,511.78759766,561.70605469,567.88671875,521.47021484,547.30957031,553.9921875,527.11035156,549.88574219,517.18457031,549.06640625,539.47998047,542.53613281,544.88232422,537.79394531,538.64111328,526.14599609,555.80908203,537.06738281,558.44433594,546.15625,536.96923828,514.58837891,535.78076172,562.64208984,574.05322266,553.51074219,559.421875,534.10009766,540.27832031,530.04101563,523.53955078,533.84082031,535.41357422,555.70849609,549.34375,542.29345703,562.06103516,551.7890625,521.87207031,531.85058594,595.58203125,561.62207031,6,SIH13E8991691,0,00
00,1,0,2,5,0,10000,0,22000,0,0,0,0,0,311.80195894,299.02026367,313.06787109,340.90600586,320.27050781,307.22387695,327.34985352,314.40893555,343.47119141,331.4206543,309.49316406,347.13574219,300.62426758,315.74804688,315.9140625,326.70214844,320.09936523,308.48022461,316.47412109,315.49731445,307.94384766,298.40332031,325.43286133,317.69824219,310.22705078,318.72851563,327.01391602,311.73535156,290.62353516,319.45874023,316.95483398,335.29614258,308.65039063,303.02978516,318.65673828,315.37182617,316.30737305,337.77856445,318.56201172,312.47094727,312.12744141,303.05493164,307.80761719,303.20678711,340.26660156,299.2355957,313.34790039,303.62475586,326.54663086,320.96679688,307.27099609,302.21191406,344.49072266,324.89306641,323.29394531,307.73486328,298.71728516,316.95214844,0,316.66162109,329.13256836,6,SIH13E8991690,0,00
00,1,8,1,5,2012,39468,26,40000,0,0,1,0,0,772.46669047,801.75878906,760.13232422,763.28173828,774.27490234,765.3828125,776.10058594,824.29003906,743.32910156,821.75048828,777.69482422,780.93066406,773.12548828,758.31640625,785.22021484,776.34863281,791.40234375,763.24316406,810.28076172,787.69140625,779.11132813,753.640625,786.10791016,744.47753906,757.55615234,795.49951172,795.07910156,813.47363281,738.24365234,780.70068359,792.23632813,774.64453125,839.54833984,842.02148438,801.07617188,793.38232422,768.88769531,800.12597656,792.28320313,782.23291016,775.66357422,753.78417969,770.31640625,801.90087891,780.65771484,799.38525391,801.69189453,0,796.97216797,745.93896484,793.5234375,785.93554688,764.68945313,831.08935547,827.58984375,773.81445313,808.86669922,792.77490234,802.68798828,787.41943359,783.55419922,6,SIH13E8991689,0,00
00,1,5,1,1,2011,531962,745,592721,0,0,0,0,0,209.07825396,206.50146484,215.4876709,204.71130371,209.24865723,204.4720459,219.08447266,208.49658203,213.16894531,213.99377441,220.26660156,213.74902344,203.76147461,208.55310059,202.89001465,212.57702637,215.69238281,216.19360352,211.9564209,208.08813477,216.84191895,209.18103027,208.16918945,221.12768555,218.32531738,214.90551758,212.63598633,218.6295166,219.8927002,217.21838379,217.72595215,211.19104004,211.4831543,213.5279541,214.43273926,216.70275879,216.01501465,218.30322266,199.78015137,217.14013672,221.46008301,214.31542969,204.50109863,205.44470215,205.4029541,213.20544434,211.47180176,208.66577148,0,208.26367188,233.38317871,213.57885742,211.53283691,213.13916016,207.90844727,209.20959473,203.51660156,213.63171387,225.94519043,206.71923828,209.61682129,6,SIH13E8991681,0,00
00,1,4.9,1,1,2011,380000,600,400000,0,0,0,0,0,995.59932064,1052.1484375,1066.7587891,986.06054688,0,987.75390625,1004.3339844,1013.4882813,988.20849609,1009.3032227,1018.784668,1005.9633789,1003.8291016,1022.7797852,1037.9433594,1026.9726563,1007.9199219,959.09326172,1017.753418,1016.6289063,1016.9951172,1000.7802734,1040.5703125,981.48876953,1005.4594727,998.47363281,1015.1118164,1026.3066406,1001.3681641,974.57910156,1016.2255859,995.82421875,1019.8012695,1045.2851563,1017.0078125,1033.9560547,1073.0097656,1015.7695313,972.51806641,994.49658203,1033.2294922,1018.5366211,1011.9628906,987.10791016,1039.5722656,982.75390625,986.375,1012.8237305,1037.53125,1035.7324219,1000.3974609,997.56542969,1026.3701172,990.39404297,1059.625,1005.0966797,1013.4868164,1051.7246094,1003.1142578,991.49658203,1004.6757813,6,SIH13E8991680,0,00
00,1,0,1,1,0,404912,0,405741,0,0,0,0,0,906.11987496,899.29638672,958.52490234,918.44091797,890.19677734,939.30761719,962.25537109,941.70898438,971.74853516,964.38476563,895.88574219,916.59765625,969.3828125,945.22900391,932.43652344,911.60058594,894.78027344,897.06054688,909.44091797,949.04882813,947.54980469,0,921.57666016,916.24707031,921.93310547,924.89111328,1004.543457,864.68798828,894.68603516,892.79296875,949.37744141,925.28710938,894.08837891,939.10498047,917.00830078,874.09716797,908.93261719,924.84326172,918.86767578,904.5546875,921.25146484,933.97998047,965.08984375,893.35351563,847.22607422,986.78613281,906.24365234,916.62597656,858.76269531,889.22558594,1047.5234375,915.74804688,902.68066406,890.60058594,879.45654297,927.80908203,930.43798828,956.99169922,957.33984375,851.74853516,853.58935547,6,SIH13E8991677,0,00
